strainID	sample	scaffold	mean	trimmed_mean	covered_fraction	covered_bases	variance	length	read_count	reads_per_base	bamname	FILTER
HAMBI_1842	SH-MET-143	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-143	TRUE
HAMBI_1842	SH-MET-143	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-143	TRUE
HAMBI_1842	SH-MET-144	HAMBI_1842_chrm01_circ	0	0	0	0	0	5155848	0	0	HAMBI_1842-SH-MET-144	TRUE
HAMBI_1842	SH-MET-144	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-144	TRUE
HAMBI_1842	SH-MET-144	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-144	TRUE
HAMBI_1842	SH-MET-144	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-144	TRUE
HAMBI_1842	SH-MET-144	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-144	TRUE
HAMBI_1842	SH-MET-144	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-144	TRUE
HAMBI_1842	SH-MET-144	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-144	TRUE
HAMBI_1842	SH-MET-145	HAMBI_1842_chrm01_circ	0	0	0	0	0	5155848	0	0	HAMBI_1842-SH-MET-145	TRUE
HAMBI_1842	SH-MET-145	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-145	TRUE
HAMBI_1842	SH-MET-145	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-145	TRUE
HAMBI_1842	SH-MET-145	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-145	TRUE
HAMBI_1842	SH-MET-145	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-145	TRUE
HAMBI_1842	SH-MET-145	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-145	TRUE
HAMBI_1842	SH-MET-145	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-145	TRUE
HAMBI_1842	SH-MET-146	HAMBI_1842_chrm01_circ	0	0	0	0	0	5155848	0	0	HAMBI_1842-SH-MET-146	TRUE
HAMBI_1842	SH-MET-146	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-146	TRUE
HAMBI_1842	SH-MET-146	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-146	TRUE
HAMBI_1842	SH-MET-146	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-146	TRUE
HAMBI_1842	SH-MET-146	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-146	TRUE
HAMBI_1842	SH-MET-146	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-146	TRUE
HAMBI_1842	SH-MET-146	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-146	TRUE
HAMBI_1842	SH-MET-147	HAMBI_1842_chrm01_circ	0	0	0	0	0	5155848	0	0	HAMBI_1842-SH-MET-147	TRUE
HAMBI_1842	SH-MET-147	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-147	TRUE
HAMBI_1842	SH-MET-147	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-147	TRUE
HAMBI_1842	SH-MET-147	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-147	TRUE
HAMBI_1842	SH-MET-147	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-147	TRUE
HAMBI_1842	SH-MET-147	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-147	TRUE
HAMBI_1842	SH-MET-147	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-147	TRUE
HAMBI_1842	SH-MET-148	HAMBI_1842_chrm01_circ	0	0	0	0	0	5155848	0	0	HAMBI_1842-SH-MET-148	TRUE
HAMBI_1842	SH-MET-148	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-148	TRUE
HAMBI_1842	SH-MET-148	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-148	TRUE
HAMBI_1842	SH-MET-148	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-148	TRUE
HAMBI_1842	SH-MET-148	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-148	TRUE
HAMBI_1842	SH-MET-148	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-148	TRUE
HAMBI_1842	SH-MET-148	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-148	TRUE
HAMBI_1842	SH-MET-149	HAMBI_1842_chrm01_circ	0	0	0	0	0	5155848	0	0	HAMBI_1842-SH-MET-149	TRUE
HAMBI_1842	SH-MET-149	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-149	TRUE
HAMBI_1842	SH-MET-149	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-149	TRUE
HAMBI_1842	SH-MET-149	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-149	TRUE
HAMBI_1842	SH-MET-149	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-149	TRUE
HAMBI_1842	SH-MET-149	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-149	TRUE
HAMBI_1842	SH-MET-149	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-149	TRUE
HAMBI_1842	SH-MET-150	HAMBI_1842_chrm01_circ	1.241345e-5	0	1.2413089e-5	64	1.24132985e-5	5155848	1	1.9395452e-7	HAMBI_1842-SH-MET-150	TRUE
HAMBI_1842	SH-MET-150	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-150	TRUE
HAMBI_1842	SH-MET-150	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-150	TRUE
HAMBI_1842	SH-MET-150	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-150	TRUE
HAMBI_1842	SH-MET-150	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-150	TRUE
HAMBI_1842	SH-MET-150	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-150	TRUE
HAMBI_1842	SH-MET-150	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-150	TRUE
HAMBI_1842	SH-MET-151	HAMBI_1842_chrm01_circ	0	0	0	0	0	5155848	0	0	HAMBI_1842-SH-MET-151	TRUE
HAMBI_1842	SH-MET-151	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-151	TRUE
HAMBI_1842	SH-MET-151	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-151	TRUE
HAMBI_1842	SH-MET-151	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-151	TRUE
HAMBI_1842	SH-MET-151	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-151	TRUE
HAMBI_1842	SH-MET-151	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-151	TRUE
HAMBI_1842	SH-MET-151	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-151	TRUE
HAMBI_1842	SH-MET-152	HAMBI_1842_chrm01_circ	0	0	0	0	0	5155848	0	0	HAMBI_1842-SH-MET-152	TRUE
HAMBI_1842	SH-MET-152	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-152	TRUE
HAMBI_1842	SH-MET-152	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-152	TRUE
HAMBI_1842	SH-MET-152	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-152	TRUE
HAMBI_1842	SH-MET-152	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-152	TRUE
HAMBI_1842	SH-MET-152	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-152	TRUE
HAMBI_1842	SH-MET-152	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-152	TRUE
HAMBI_1842	SH-MET-153	HAMBI_1842_chrm01_circ	0	0	0	0	0	5155848	0	0	HAMBI_1842-SH-MET-153	TRUE
HAMBI_1842	SH-MET-153	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-153	TRUE
HAMBI_1842	SH-MET-153	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-153	TRUE
HAMBI_1842	SH-MET-153	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-153	TRUE
HAMBI_1842	SH-MET-153	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-153	TRUE
HAMBI_1842	SH-MET-153	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-153	TRUE
HAMBI_1842	SH-MET-153	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-153	TRUE
HAMBI_1842	SH-MET-154	HAMBI_1842_chrm01_circ	0	0	0	0	0	5155848	0	0	HAMBI_1842-SH-MET-154	TRUE
HAMBI_1842	SH-MET-154	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-154	TRUE
HAMBI_1842	SH-MET-154	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-154	TRUE
HAMBI_1842	SH-MET-154	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-154	TRUE
HAMBI_1842	SH-MET-154	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-154	TRUE
HAMBI_1842	SH-MET-154	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-154	TRUE
HAMBI_1842	SH-MET-154	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-154	TRUE
HAMBI_1842	SH-MET-155	HAMBI_1842_chrm01_circ	0	0	0	0	0	5155848	0	0	HAMBI_1842-SH-MET-155	TRUE
HAMBI_1842	SH-MET-155	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-155	TRUE
HAMBI_1842	SH-MET-155	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-155	TRUE
HAMBI_1842	SH-MET-155	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-155	TRUE
HAMBI_1842	SH-MET-155	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-155	TRUE
HAMBI_1842	SH-MET-155	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-155	TRUE
HAMBI_1842	SH-MET-155	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-155	TRUE
HAMBI_1842	SH-MET-156	HAMBI_1842_chrm01_circ	0	0	0	0	0	5155848	0	0	HAMBI_1842-SH-MET-156	TRUE
HAMBI_1842	SH-MET-156	HAMBI_1842_plas01_circ	0	0	0	0	0	236891	0	0	HAMBI_1842-SH-MET-156	TRUE
HAMBI_1842	SH-MET-156	HAMBI_1842_plas02_circ	0	0	0	0	0	74454	0	0	HAMBI_1842-SH-MET-156	TRUE
HAMBI_1842	SH-MET-156	HAMBI_1842_plas03_circ	0	0	0	0	0	29882	0	0	HAMBI_1842-SH-MET-156	TRUE
HAMBI_1842	SH-MET-156	HAMBI_1842_plas04_circ	0	0	0	0	0	20030	0	0	HAMBI_1842-SH-MET-156	TRUE
HAMBI_1842	SH-MET-156	HAMBI_1842_plas05_circ	0	0	0	0	0	4910	0	0	HAMBI_1842-SH-MET-156	TRUE
HAMBI_1842	SH-MET-156	HAMBI_1842_plas06_circ	0	0	0	0	0	5183	0	0	HAMBI_1842-SH-MET-156	TRUE
HAMBI_1896	SH-MET-121	HAMBI_1896_chrm01_circ	7.787063e-5	0	7.786835e-5	400	7.786458e-5	5136875	4	7.7868356e-7	HAMBI_1896-SH-MET-121	TRUE
HAMBI_1896	SH-MET-122	HAMBI_1896_chrm01_circ	0.055189054	0.0032428787	0.052916802	271827	0.056803014	5136875	2847	5.54228e-4	HAMBI_1896-SH-MET-122	TRUE
HAMBI_1896	SH-MET-123	HAMBI_1896_chrm01_circ	7.787063e-5	0	7.786835e-5	400	7.786458e-5	5136875	4	7.7868356e-7	HAMBI_1896-SH-MET-123	TRUE
HAMBI_1896	SH-MET-124	HAMBI_1896_chrm01_circ	8.176416e-4	0	8.1275095e-4	4175	8.2670705e-4	5136875	42	8.176177e-6	HAMBI_1896-SH-MET-124	TRUE
HAMBI_1896	SH-MET-125	HAMBI_1896_chrm01_circ	0.0046266834	0	0.0045194793	23216	0.0048194225	5136875	238	4.6331672e-5	HAMBI_1896-SH-MET-125	TRUE
HAMBI_1896	SH-MET-126	HAMBI_1896_chrm01_circ	2.725472e-4	0	2.7253924e-4	1400	2.7247297e-4	5136875	14	2.7253923e-6	HAMBI_1896-SH-MET-126	TRUE
HAMBI_1896	SH-MET-127	HAMBI_1896_chrm01_circ	5.840297e-4	0	5.748631e-4	2953	6.019883e-4	5136875	30	5.8401265e-6	HAMBI_1896-SH-MET-127	TRUE
HAMBI_1896	SH-MET-128	HAMBI_1896_chrm01_circ	0	0	0	0	0	5136875	0	0	HAMBI_1896-SH-MET-128	TRUE
HAMBI_1896	SH-MET-129	HAMBI_1896_chrm01_circ	1.5574126e-4	0	1.557367e-4	800	1.5571703e-4	5136875	8	1.5573671e-6	HAMBI_1896-SH-MET-129	TRUE
HAMBI_1896	SH-MET-130	HAMBI_1896_chrm01_circ	0	0	0	0	0	5136875	0	0	HAMBI_1896-SH-MET-130	TRUE
HAMBI_1896	SH-MET-131	HAMBI_1896_chrm01_circ	0.07196706	0.020077858	0.06806784	349656	0.07489064	5136875	3711	7.2242366e-4	HAMBI_1896-SH-MET-131	TRUE
HAMBI_1896	SH-MET-132	HAMBI_1896_chrm01_circ	0	0	0	0	0	5136875	0	0	HAMBI_1896-SH-MET-132	TRUE
HAMBI_1896	SH-MET-133	HAMBI_1896_chrm01_circ	1.6158156e-4	0	1.0025551e-4	515	2.8420173e-4	5136875	12	2.3360506e-6	HAMBI_1896-SH-MET-133	TRUE
HAMBI_1896	SH-MET-134	HAMBI_1896_chrm01_circ	0.034225505	0	0.03309561	170008	0.03535598	5136875	1761	3.4281542e-4	HAMBI_1896-SH-MET-134	TRUE
HAMBI_1896	SH-MET-135	HAMBI_1896_chrm01_circ	4.1076756e-4	0	4.0004868e-4	2055	4.3201333e-4	5136875	22	4.2827596e-6	HAMBI_1896-SH-MET-135	TRUE
HAMBI_1896	SH-MET-136	HAMBI_1896_chrm01_circ	0.007414841	0	0.0071401387	36678	0.007908851	5136875	384	7.475362e-5	HAMBI_1896-SH-MET-136	TRUE
HAMBI_1896	SH-MET-137	HAMBI_1896_chrm01_circ	0.009753685	0	0.0096146	49389	0.009936161	5136875	503	9.791945e-5	HAMBI_1896-SH-MET-137	TRUE
HAMBI_1896	SH-MET-138	HAMBI_1896_chrm01_circ	0.010396897	0	0.010121134	51991	0.010850251	5136875	540	1.0512228e-4	HAMBI_1896-SH-MET-138	TRUE
HAMBI_1896	SH-MET-139	HAMBI_1896_chrm01_circ	0.038965292	0	0.03752301	192751	0.040357422	5136875	2010	3.912885e-4	HAMBI_1896-SH-MET-139	TRUE
HAMBI_1896	SH-MET-140	HAMBI_1896_chrm01_circ	0	0	0	0	0	5136875	0	0	HAMBI_1896-SH-MET-140	TRUE
HAMBI_1896	SH-MET-141	HAMBI_1896_chrm01_circ	0.016984751	0	0.016550919	85020	0.017580494	5136875	874	1.7014235e-4	HAMBI_1896-SH-MET-141	TRUE
HAMBI_1896	SH-MET-142	HAMBI_1896_chrm01_circ	0.050333627	0	0.047600534	244518	0.05346759	5136875	2603	5.067283e-4	HAMBI_1896-SH-MET-142	TRUE
HAMBI_1896	SH-MET-143	HAMBI_1896_chrm01_circ	0.10095362	0.049799558	0.094816595	487061	0.10349658	5136875	5199	0.001012094	HAMBI_1896-SH-MET-143	TRUE
HAMBI_1896	SH-MET-144	HAMBI_1896_chrm01_circ	0.003928184	0	0.0038723932	19892	0.004024109	5136875	204	3.971286e-5	HAMBI_1896-SH-MET-144	TRUE
HAMBI_1896	SH-MET-145	HAMBI_1896_chrm01_circ	0	0	0	0	0	5136875	0	0	HAMBI_1896-SH-MET-145	TRUE
HAMBI_1896	SH-MET-146	HAMBI_1896_chrm01_circ	0.05721155	0.0058290483	0.05524429	283783	0.057887994	5136875	2948	5.7388976e-4	HAMBI_1896-SH-MET-146	TRUE
HAMBI_1896	SH-MET-147	HAMBI_1896_chrm01_circ	0.008020675	0	0.007957367	40876	0.008082495	5136875	412	8.02044e-5	HAMBI_1896-SH-MET-147	TRUE
HAMBI_1896	SH-MET-148	HAMBI_1896_chrm01_circ	0.0073504033	0	0.0071934788	36952	0.007609806	5136875	380	7.397494e-5	HAMBI_1896-SH-MET-148	TRUE
HAMBI_1896	SH-MET-149	HAMBI_1896_chrm01_circ	0.010956592	0	0.01087743	55876	0.010994235	5136875	563	1.0959971e-4	HAMBI_1896-SH-MET-149	TRUE
HAMBI_1896	SH-MET-150	HAMBI_1896_chrm01_circ	0.012843203	0	0.012625186	64854	0.013113555	5136875	662	1.2887213e-4	HAMBI_1896-SH-MET-150	TRUE
HAMBI_1896	SH-MET-151	HAMBI_1896_chrm01_circ	0.36945292	0.28990972	0.3051396	1567464	0.38070926	5136875	19036	0.0037057549	HAMBI_1896-SH-MET-151	TRUE
HAMBI_1896	SH-MET-152	HAMBI_1896_chrm01_circ	0	0	0	0	0	5136875	0	0	HAMBI_1896-SH-MET-152	TRUE
HAMBI_1896	SH-MET-153	HAMBI_1896_chrm01_circ	0.1163173	0.06522551	0.10871901	558476	0.11855641	5136875	5990	0.0011660786	HAMBI_1896-SH-MET-153	TRUE
HAMBI_1896	SH-MET-154	HAMBI_1896_chrm01_circ	0.058338728	0.0060994327	0.055487625	285033	0.06077991	5136875	3008	5.8557e-4	HAMBI_1896-SH-MET-154	TRUE
HAMBI_1896	SH-MET-155	HAMBI_1896_chrm01_circ	0.024383629	0	0.02378995	122206	0.025037728	5136875	1255	2.4431196e-4	HAMBI_1896-SH-MET-155	TRUE
HAMBI_1896	SH-MET-156	HAMBI_1896_chrm01_circ	0.02783038	0	0.027107727	139249	0.028504636	5136875	1434	2.7915806e-4	HAMBI_1896-SH-MET-156	TRUE
HAMBI_1923	SH-MET-121	HAMBI_1923_chrm01_circ	0.29943737	0.22524871	0.25271463	1072459	0.31494048	4243755	12793	0.0030145473	HAMBI_1923-SH-MET-121	TRUE
HAMBI_1923	SH-MET-122	HAMBI_1923_chrm01_circ	0.40490386	0.32543868	0.32638878	1385114	0.42557627	4243755	17250	0.0040647965	HAMBI_1923-SH-MET-122	TRUE
HAMBI_1923	SH-MET-123	HAMBI_1923_chrm01_circ	0.32518956	0.2481734	0.27334613	1160014	0.33642873	4243755	13847	0.0032629122	HAMBI_1923-SH-MET-123	TRUE
HAMBI_1923	SH-MET-124	HAMBI_1923_chrm01_circ	0.15617405	0.10077228	0.14068979	597053	0.16576383	4243755	6685	0.0015752559	HAMBI_1923-SH-MET-124	TRUE
HAMBI_1923	SH-MET-125	HAMBI_1923_chrm01_circ	0.39071497	0.31236017	0.31988606	1357518	0.40153816	4243755	16611	0.003914222	HAMBI_1923-SH-MET-125	TRUE
HAMBI_1923	SH-MET-126	HAMBI_1923_chrm01_circ	0.2828701	0.21286328	0.24157403	1025181	0.29593027	4243755	12059	0.0028415872	HAMBI_1923-SH-MET-126	TRUE
HAMBI_1923	SH-MET-127	HAMBI_1923_chrm01_circ	2.795465	2.7182455	0.93114775	3951563	3.0764685	4243755	118857	0.028007507	HAMBI_1923-SH-MET-127	TRUE
HAMBI_1923	SH-MET-128	HAMBI_1923_chrm01_circ	6.648712	6.5598316	0.99761015	4233613	8.073685	4243755	282861	0.06665347	HAMBI_1923-SH-MET-128	FALSE
HAMBI_1923	SH-MET-129	HAMBI_1923_chrm01_circ	1.4932966	1.401715	0.76024914	3226311	1.6226566	4243755	63826	0.015039982	HAMBI_1923-SH-MET-129	TRUE
HAMBI_1923	SH-MET-130	HAMBI_1923_chrm01_circ	1.6845915	1.5976658	0.80319786	3408575	1.7985889	4243755	71773	0.016912617	HAMBI_1923-SH-MET-130	TRUE
HAMBI_1923	SH-MET-131	HAMBI_1923_chrm01_circ	2.4142	2.33079	0.9002763	3820552	2.6353629	4243755	102750	0.024212047	HAMBI_1923-SH-MET-131	TRUE
HAMBI_1923	SH-MET-132	HAMBI_1923_chrm01_circ	0.33352092	0.25340167	0.2780514	1179982	0.34935412	4243755	14207	0.0033477428	HAMBI_1923-SH-MET-132	TRUE
HAMBI_1923	SH-MET-133	HAMBI_1923_chrm01_circ	0.41339403	0.3355603	0.334401	1419116	0.4259242	4243755	17591	0.0041451496	HAMBI_1923-SH-MET-133	TRUE
HAMBI_1923	SH-MET-134	HAMBI_1923_chrm01_circ	0.23658988	0.17656867	0.20890415	886538	0.24118112	4243755	10064	0.0023714846	HAMBI_1923-SH-MET-134	TRUE
HAMBI_1923	SH-MET-135	HAMBI_1923_chrm01_circ	0.26689455	0.20008692	0.23007172	976368	0.27761677	4243755	11367	0.002678524	HAMBI_1923-SH-MET-135	TRUE
HAMBI_1923	SH-MET-136	HAMBI_1923_chrm01_circ	0.54190695	0.46318185	0.4097343	1738812	0.57178587	4243755	23084	0.005439522	HAMBI_1923-SH-MET-136	TRUE
HAMBI_1923	SH-MET-137	HAMBI_1923_chrm01_circ	0.4695788	0.39113227	0.36736217	1558995	0.4941187	4243755	19982	0.004708566	HAMBI_1923-SH-MET-137	TRUE
HAMBI_1923	SH-MET-138	HAMBI_1923_chrm01_circ	0.25554168	0.18958695	0.22064374	936358	0.2671993	4243755	10902	0.0025689513	HAMBI_1923-SH-MET-138	TRUE
HAMBI_1923	SH-MET-139	HAMBI_1923_chrm01_circ	0.24925129	0.18385205	0.21545894	914355	0.2625398	4243755	10641	0.0025074491	HAMBI_1923-SH-MET-139	TRUE
HAMBI_1923	SH-MET-140	HAMBI_1923_chrm01_circ	2.9936378	2.9189386	0.9421279	3998160	3.3007586	4243755	127251	0.029985473	HAMBI_1923-SH-MET-140	TRUE
HAMBI_1923	SH-MET-141	HAMBI_1923_chrm01_circ	1.0464706	0.95914036	0.639146	2712379	1.105601	4243755	44491	0.010483876	HAMBI_1923-SH-MET-141	TRUE
HAMBI_1923	SH-MET-142	HAMBI_1923_chrm01_circ	0.562439	0.48447716	0.42264998	1793623	0.5884882	4243755	23983	0.005651363	HAMBI_1923-SH-MET-142	TRUE
HAMBI_1923	SH-MET-143	HAMBI_1923_chrm01_circ	1.3411554	1.2458352	0.7275783	3087664	1.4247254	4243755	57055	0.013444461	HAMBI_1923-SH-MET-143	TRUE
HAMBI_1923	SH-MET-144	HAMBI_1923_chrm01_circ	1.4213281	1.3280091	0.74537975	3163209	1.5297879	4243755	60592	0.014277921	HAMBI_1923-SH-MET-144	TRUE
HAMBI_1923	SH-MET-145	HAMBI_1923_chrm01_circ	1.125667	1.0373579	0.66270083	2812340	1.1999003	4243755	47980	0.011306025	HAMBI_1923-SH-MET-145	TRUE
HAMBI_1923	SH-MET-146	HAMBI_1923_chrm01_circ	0.4137951	0.33555898	0.33328244	1414369	0.42994392	4243755	17602	0.004147742	HAMBI_1923-SH-MET-146	TRUE
HAMBI_1923	SH-MET-147	HAMBI_1923_chrm01_circ	0.22499926	0.16532797	0.19880106	843663	0.23225656	4243755	9577	0.0022567278	HAMBI_1923-SH-MET-147	TRUE
HAMBI_1923	SH-MET-148	HAMBI_1923_chrm01_circ	0.6141342	0.5348054	0.4518225	1917424	0.6398593	4243755	26144	0.006160582	HAMBI_1923-SH-MET-148	TRUE
HAMBI_1923	SH-MET-149	HAMBI_1923_chrm01_circ	1.9282131	1.8377708	0.8447151	3584764	2.0558984	4243755	81935	0.019307194	HAMBI_1923-SH-MET-149	TRUE
HAMBI_1923	SH-MET-150	HAMBI_1923_chrm01_circ	0.31384164	0.23996837	0.26597953	1128752	0.32284573	4243755	13361	0.003148391	HAMBI_1923-SH-MET-150	TRUE
HAMBI_1923	SH-MET-151	HAMBI_1923_chrm01_circ	0.9960416	0.9094596	0.62127125	2636523	1.045318	4243755	42405	0.00999233	HAMBI_1923-SH-MET-151	TRUE
HAMBI_1923	SH-MET-152	HAMBI_1923_chrm01_circ	1.9866905	1.8963602	0.85050195	3609322	2.1615074	4243755	84483	0.019907605	HAMBI_1923-SH-MET-152	TRUE
HAMBI_1923	SH-MET-153	HAMBI_1923_chrm01_circ	1.3820139	1.2899369	0.738856	3135524	1.455269	4243755	58752	0.013844343	HAMBI_1923-SH-MET-153	TRUE
HAMBI_1923	SH-MET-154	HAMBI_1923_chrm01_circ	5.2845035	5.1994486	0.99302197	4214142	6.1245317	4243755	225114	0.053045947	HAMBI_1923-SH-MET-154	FALSE
HAMBI_1923	SH-MET-155	HAMBI_1923_chrm01_circ	1.7735095	1.6865458	0.8222756	3489536	1.8775253	4243755	75395	0.017766105	HAMBI_1923-SH-MET-155	TRUE
HAMBI_1923	SH-MET-156	HAMBI_1923_chrm01_circ	0.97691894	0.890216	0.61596864	2614020	1.0195009	4243755	41559	0.009792978	HAMBI_1923-SH-MET-156	TRUE
HAMBI_1972	SH-MET-121	HAMBI_1972_chrm01_circ	47.09237	46.906635	1	4578158	84.81684	4578158	2169515	0.4738838	HAMBI_1972-SH-MET-121	FALSE
HAMBI_1972	SH-MET-122	HAMBI_1972_chrm01_circ	41.4502	41.29109	1	4578158	70.42551	4578158	1905345	0.41618156	HAMBI_1972-SH-MET-122	FALSE
HAMBI_1972	SH-MET-123	HAMBI_1972_chrm01_circ	44.864445	44.69239	1	4578158	78.194626	4578158	2062978	0.4506131	HAMBI_1972-SH-MET-123	FALSE
