sample	strainID	genus	species	count	count_norm
HAMBI0410	HAMBI_0006	NA	NA	158	125
HAMBI0410	HAMBI_0097	NA	NA	0	0
HAMBI0410	HAMBI_0105	NA	NA	1611	2237
HAMBI0410	HAMBI_0262	NA	NA	0	0
HAMBI0410	HAMBI_0403	NA	NA	273	168
HAMBI0410	HAMBI_1279	NA	NA	106	84
HAMBI0410	HAMBI_1287	NA	NA	26222	20813
HAMBI0410	HAMBI_1292	NA	NA	1979	1570
HAMBI0410	HAMBI_1299	NA	NA	31	21
HAMBI0410	HAMBI_1842	NA	NA	0	0
HAMBI0410	HAMBI_1896	NA	NA	2109	2929
HAMBI0410	HAMBI_1923	NA	NA	4709	4360
HAMBI0410	HAMBI_1972	NA	NA	5929	3294
HAMBI0410	HAMBI_1977	NA	NA	11193	12437
HAMBI0410	HAMBI_1988	NA	NA	0	0
HAMBI0410	HAMBI_2159	NA	NA	37	51
HAMBI0410	HAMBI_2160	NA	NA	656	1214
HAMBI0410	HAMBI_2164	NA	NA	269	298
HAMBI0410	HAMBI_2443	NA	NA	0	0
HAMBI0410	HAMBI_2494	NA	NA	10	13
HAMBI0410	HAMBI_2659	NA	NA	14572	20241
HAMBI0410	HAMBI_2792	NA	NA	0	0
HAMBI0410	HAMBI_3031	NA	NA	0	0
HAMBI0410	HAMBI_3237	NA	NA	0	0
HAMBI0414	HAMBI_0006	NA	NA	1	0
HAMBI0414	HAMBI_0097	NA	NA	0	0
HAMBI0414	HAMBI_0105	NA	NA	736	1032
HAMBI0414	HAMBI_0262	NA	NA	0	0
HAMBI0414	HAMBI_0403	NA	NA	84	52
HAMBI0414	HAMBI_1279	NA	NA	70	56
HAMBI0414	HAMBI_1287	NA	NA	18260	14638
HAMBI0414	HAMBI_1292	NA	NA	384	307
HAMBI0414	HAMBI_1299	NA	NA	18	12
HAMBI0414	HAMBI_1842	NA	NA	0	0
HAMBI0414	HAMBI_1896	NA	NA	2200	3086
HAMBI0414	HAMBI_1923	NA	NA	1399	1308
HAMBI0414	HAMBI_1972	NA	NA	4342	2436
HAMBI0414	HAMBI_1977	NA	NA	738	828
HAMBI0414	HAMBI_1988	NA	NA	0	0
HAMBI0414	HAMBI_2159	NA	NA	22	30
HAMBI0414	HAMBI_2160	NA	NA	64	119
HAMBI0414	HAMBI_2164	NA	NA	0	0
HAMBI0414	HAMBI_2443	NA	NA	0	0
HAMBI0414	HAMBI_2494	NA	NA	197	276
HAMBI0414	HAMBI_2659	NA	NA	10738	15064
HAMBI0414	HAMBI_2792	NA	NA	0	0
HAMBI0414	HAMBI_3031	NA	NA	0	0
HAMBI0414	HAMBI_3237	NA	NA	0	0
HAMBI0415	HAMBI_0006	NA	NA	4	3
HAMBI0415	HAMBI_0097	NA	NA	0	0
HAMBI0415	HAMBI_0105	NA	NA	769	1246
HAMBI0415	HAMBI_0262	NA	NA	0	0
HAMBI0415	HAMBI_0403	NA	NA	961	692
HAMBI0415	HAMBI_1279	NA	NA	29	26
HAMBI0415	HAMBI_1287	NA	NA	1390	1287
HAMBI0415	HAMBI_1292	NA	NA	4732	4383
HAMBI0415	HAMBI_1299	NA	NA	7	5
HAMBI0415	HAMBI_1842	NA	NA	0	0
HAMBI0415	HAMBI_1896	NA	NA	819	1327
HAMBI0415	HAMBI_1923	NA	NA	3210	3469
HAMBI0415	HAMBI_1972	NA	NA	26024	16874
HAMBI0415	HAMBI_1977	NA	NA	5028	6520
HAMBI0415	HAMBI_1988	NA	NA	0	0
HAMBI0415	HAMBI_2159	NA	NA	0	0
HAMBI0415	HAMBI_2160	NA	NA	334	721
HAMBI0415	HAMBI_2164	NA	NA	0	0
HAMBI0415	HAMBI_2443	NA	NA	0	0
HAMBI0415	HAMBI_2494	NA	NA	0	0
HAMBI0415	HAMBI_2659	NA	NA	10864	17611
HAMBI0415	HAMBI_2792	NA	NA	0	0
HAMBI0415	HAMBI_3031	NA	NA	0	0
HAMBI0415	HAMBI_3237	NA	NA	0	0
HAMBI0416	HAMBI_0006	NA	NA	6	6
HAMBI0416	HAMBI_0097	NA	NA	0	0
HAMBI0416	HAMBI_0105	NA	NA	1333	2366
HAMBI0416	HAMBI_0262	NA	NA	0	0
HAMBI0416	HAMBI_0403	NA	NA	3150	2485
HAMBI0416	HAMBI_1279	NA	NA	109	110
HAMBI0416	HAMBI_1287	NA	NA	4751	4819
HAMBI0416	HAMBI_1292	NA	NA	6502	6595
HAMBI0416	HAMBI_1299	NA	NA	30	26
HAMBI0416	HAMBI_1842	NA	NA	0	0
HAMBI0416	HAMBI_1896	NA	NA	1	1
HAMBI0416	HAMBI_1923	NA	NA	9120	10793
HAMBI0416	HAMBI_1972	NA	NA	38947	27656
HAMBI0416	HAMBI_1977	NA	NA	5583	7928
HAMBI0416	HAMBI_1988	NA	NA	0	0
HAMBI0416	HAMBI_2159	NA	NA	0	0
HAMBI0416	HAMBI_2160	NA	NA	1	2
HAMBI0416	HAMBI_2164	NA	NA	0	0
HAMBI0416	HAMBI_2443	NA	NA	0	0
HAMBI0416	HAMBI_2494	NA	NA	336	596
HAMBI0416	HAMBI_2659	NA	NA	8358	14837
HAMBI0416	HAMBI_2792	NA	NA	0	0
HAMBI0416	HAMBI_3031	NA	NA	0	0
HAMBI0416	HAMBI_3237	NA	NA	0	0
HAMBI0417	HAMBI_0006	NA	NA	22	19
HAMBI0417	HAMBI_0097	NA	NA	0	0
HAMBI0417	HAMBI_0105	NA	NA	1797	2749
HAMBI0417	HAMBI_0262	NA	NA	0	0
HAMBI0417	HAMBI_0403	NA	NA	1199	815
HAMBI0417	HAMBI_1279	NA	NA	59	51
HAMBI0417	HAMBI_1287	NA	NA	4274	3737
HAMBI0417	HAMBI_1292	NA	NA	9783	8554
HAMBI0417	HAMBI_1299	NA	NA	22	16
HAMBI0417	HAMBI_1842	NA	NA	0	0
HAMBI0417	HAMBI_1896	NA	NA	1334	2041
HAMBI0417	HAMBI_1923	NA	NA	7899	8058
HAMBI0417	HAMBI_1972	NA	NA	21001	12855
HAMBI0417	HAMBI_1977	NA	NA	7764	9504
HAMBI0417	HAMBI_1988	NA	NA	0	0
HAMBI0417	HAMBI_2159	NA	NA	0	0
HAMBI0417	HAMBI_2160	NA	NA	336	685
HAMBI0417	HAMBI_2164	NA	NA	0	0
HAMBI0417	HAMBI_2443	NA	NA	0	0
HAMBI0417	HAMBI_2494	NA	NA	345	527
HAMBI0417	HAMBI_2659	NA	NA	11723	17939
HAMBI0417	HAMBI_2792	NA	NA	0	0
HAMBI0417	HAMBI_3031	NA	NA	0	0
HAMBI0417	HAMBI_3237	NA	NA	0	0
HAMBI0418	HAMBI_0006	NA	NA	9	8
HAMBI0418	HAMBI_0097	NA	NA	0	0
HAMBI0418	HAMBI_0105	NA	NA	1039	1675
HAMBI0418	HAMBI_0262	NA	NA	0	0
HAMBI0418	HAMBI_0403	NA	NA	994	712
HAMBI0418	HAMBI_1279	NA	NA	61	56
HAMBI0418	HAMBI_1287	NA	NA	2980	2746
HAMBI0418	HAMBI_1292	NA	NA	5333	4915
HAMBI0418	HAMBI_1299	NA	NA	24	19
HAMBI0418	HAMBI_1842	NA	NA	0	0
HAMBI0418	HAMBI_1896	NA	NA	1797	2898
HAMBI0418	HAMBI_1923	NA	NA	4593	4939
HAMBI0418	HAMBI_1972	NA	NA	28874	18630
HAMBI0418	HAMBI_1977	NA	NA	6445	8316
HAMBI0418	HAMBI_1988	NA	NA	0	0
HAMBI0418	HAMBI_2159	NA	NA	0	0
HAMBI0418	HAMBI_2160	NA	NA	0	0
HAMBI0418	HAMBI_2164	NA	NA	0	0
HAMBI0418	HAMBI_2443	NA	NA	0	0
HAMBI0418	HAMBI_2494	NA	NA	0	0
HAMBI0418	HAMBI_2659	NA	NA	11792	19021
HAMBI0418	HAMBI_2792	NA	NA	0	0
HAMBI0418	HAMBI_3031	NA	NA	0	0
HAMBI0418	HAMBI_3237	NA	NA	0	0
HAMBI0419	HAMBI_0006	NA	NA	9	7
HAMBI0419	HAMBI_0097	NA	NA	0	0
HAMBI0419	HAMBI_0105	NA	NA	1816	2559
HAMBI0419	HAMBI_0262	NA	NA	0	0
HAMBI0419	HAMBI_0403	NA	NA	801	501
HAMBI0419	HAMBI_1279	NA	NA	136	109
HAMBI0419	HAMBI_1287	NA	NA	17735	14283
HAMBI0419	HAMBI_1292	NA	NA	10355	8339
HAMBI0419	HAMBI_1299	NA	NA	42	29
HAMBI0419	HAMBI_1842	NA	NA	0	0
HAMBI0419	HAMBI_1896	NA	NA	5271	7429
HAMBI0419	HAMBI_1923	NA	NA	4443	4174
HAMBI0419	HAMBI_1972	NA	NA	10200	5750
HAMBI0419	HAMBI_1977	NA	NA	4852	5470
HAMBI0419	HAMBI_1988	NA	NA	0	0
HAMBI0419	HAMBI_2159	NA	NA	0	0
HAMBI0419	HAMBI_2160	NA	NA	556	1044
HAMBI0419	HAMBI_2164	NA	NA	0	0
HAMBI0419	HAMBI_2443	NA	NA	0	0
HAMBI0419	HAMBI_2494	NA	NA	74	104
HAMBI0419	HAMBI_2659	NA	NA	15836	22320
HAMBI0419	HAMBI_2792	NA	NA	0	0
HAMBI0419	HAMBI_3031	NA	NA	0	0
HAMBI0419	HAMBI_3237	NA	NA	0	0
HAMBI0420	HAMBI_0006	NA	NA	18	15
HAMBI0420	HAMBI_0097	NA	NA	0	0
HAMBI0420	HAMBI_0105	NA	NA	2391	3570
HAMBI0420	HAMBI_0262	NA	NA	0	0
HAMBI0420	HAMBI_0403	NA	NA	2168	1438
HAMBI0420	HAMBI_1279	NA	NA	61	52
HAMBI0420	HAMBI_1287	NA	NA	4510	3848
HAMBI0420	HAMBI_1292	NA	NA	12829	10947
HAMBI0420	HAMBI_1299	NA	NA	18	13
HAMBI0420	HAMBI_1842	NA	NA	0	0
HAMBI0420	HAMBI_1896	NA	NA	131	195
HAMBI0420	HAMBI_1923	NA	NA	9538	9495
HAMBI0420	HAMBI_1972	NA	NA	18906	11293
HAMBI0420	HAMBI_1977	NA	NA	9575	11439
HAMBI0420	HAMBI_1988	NA	NA	0	0
HAMBI0420	HAMBI_2159	NA	NA	0	0
HAMBI0420	HAMBI_2160	NA	NA	103	205
HAMBI0420	HAMBI_2164	NA	NA	0	0
HAMBI0420	HAMBI_2443	NA	NA	0	0
HAMBI0420	HAMBI_2494	NA	NA	0	0
HAMBI0420	HAMBI_2659	NA	NA	15670	23401
HAMBI0420	HAMBI_2792	NA	NA	0	0
HAMBI0420	HAMBI_3031	NA	NA	0	0
HAMBI0420	HAMBI_3237	NA	NA	0	0
HAMBI0422	HAMBI_0006	NA	NA	78	63
HAMBI0422	HAMBI_0097	NA	NA	0	0
HAMBI0422	HAMBI_0105	NA	NA	1552	2210
HAMBI0422	HAMBI_0262	NA	NA	0	0
HAMBI0422	HAMBI_0403	NA	NA	331	209
HAMBI0422	HAMBI_1279	NA	NA	112	91
HAMBI0422	HAMBI_1287	NA	NA	26268	21375
HAMBI0422	HAMBI_1292	NA	NA	1605	1306
HAMBI0422	HAMBI_1299	NA	NA	35	24
HAMBI0422	HAMBI_1842	NA	NA	0	0
HAMBI0422	HAMBI_1896	NA	NA	1575	2242
HAMBI0422	HAMBI_1923	NA	NA	4575	4343
HAMBI0422	HAMBI_1972	NA	NA	6268	3570
HAMBI0422	HAMBI_1977	NA	NA	7696	8767
HAMBI0422	HAMBI_1988	NA	NA	0	0
HAMBI0422	HAMBI_2159	NA	NA	24	34
HAMBI0422	HAMBI_2160	NA	NA	769	1460
HAMBI0422	HAMBI_2164	NA	NA	203	231
HAMBI0422	HAMBI_2443	NA	NA	0	0
HAMBI0422	HAMBI_2494	NA	NA	10	14
HAMBI0422	HAMBI_2659	NA	NA	12158	17313
HAMBI0422	HAMBI_2792	NA	NA	0	0
HAMBI0422	HAMBI_3031	NA	NA	0	0
HAMBI0422	HAMBI_3237	NA	NA	0	0
HAMBI0423	HAMBI_0006	NA	NA	13	10
HAMBI0423	HAMBI_0097	NA	NA	0	0
HAMBI0423	HAMBI_0105	NA	NA	1284	1769
HAMBI0423	HAMBI_0262	NA	NA	0	0
HAMBI0423	HAMBI_0403	NA	NA	283	173
HAMBI0423	HAMBI_1279	NA	NA	56	44
HAMBI0423	HAMBI_1287	NA	NA	19337	15225
HAMBI0423	HAMBI_1292	NA	NA	2503	1970
HAMBI0423	HAMBI_1299	NA	NA	19	13
HAMBI0423	HAMBI_1842	NA	NA	0	0
HAMBI0423	HAMBI_1896	NA	NA	490	675
HAMBI0423	HAMBI_1923	NA	NA	5713	5247
HAMBI0423	HAMBI_1972	NA	NA	3819	2104
HAMBI0423	HAMBI_1977	NA	NA	6355	7005
HAMBI0423	HAMBI_1988	NA	NA	0	0
HAMBI0423	HAMBI_2159	NA	NA	28	38
HAMBI0423	HAMBI_2160	NA	NA	393	722
HAMBI0423	HAMBI_2164	NA	NA	211	232
HAMBI0423	HAMBI_2443	NA	NA	0	0
HAMBI0423	HAMBI_2494	NA	NA	11	15
HAMBI0423	HAMBI_2659	NA	NA	13941	19208
HAMBI0423	HAMBI_2792	NA	NA	0	0
HAMBI0423	HAMBI_3031	NA	NA	0	0
HAMBI0423	HAMBI_3237	NA	NA	0	0
HAMBI0425	HAMBI_0006	NA	NA	0	0
HAMBI0425	HAMBI_0097	NA	NA	0	0
HAMBI0425	HAMBI_0105	NA	NA	487	681
HAMBI0425	HAMBI_0262	NA	NA	0	0
HAMBI0425	HAMBI_0403	NA	NA	69	42
HAMBI0425	HAMBI_1279	NA	NA	24	19
HAMBI0425	HAMBI_1287	NA	NA	7351	5875
HAMBI0425	HAMBI_1292	NA	NA	10170	8128
HAMBI0425	HAMBI_1299	NA	NA	14	9
HAMBI0425	HAMBI_1842	NA	NA	0	0
HAMBI0425	HAMBI_1896	NA	NA	1921	2687
HAMBI0425	HAMBI_1923	NA	NA	1939	1808
HAMBI0425	HAMBI_1972	NA	NA	2120	1186
HAMBI0425	HAMBI_1977	NA	NA	548	613
HAMBI0425	HAMBI_1988	NA	NA	0	0
HAMBI0425	HAMBI_2159	NA	NA	1	1
HAMBI0425	HAMBI_2160	NA	NA	317	591
HAMBI0425	HAMBI_2164	NA	NA	51	57
HAMBI0425	HAMBI_2443	NA	NA	0	0
HAMBI0425	HAMBI_2494	NA	NA	8	11
HAMBI0425	HAMBI_2659	NA	NA	8292	11598
HAMBI0425	HAMBI_2792	NA	NA	0	0
HAMBI0425	HAMBI_3031	NA	NA	0	0
HAMBI0425	HAMBI_3237	NA	NA	0	0
HAMBI0426	HAMBI_0006	NA	NA	1	0
HAMBI0426	HAMBI_0097	NA	NA	0	0
HAMBI0426	HAMBI_0105	NA	NA	889	1233
HAMBI0426	HAMBI_0262	NA	NA	0	0
HAMBI0426	HAMBI_0403	NA	NA	86	53
HAMBI0426	HAMBI_1279	NA	NA	55	43
HAMBI0426	HAMBI_1287	NA	NA	14962	11863
HAMBI0426	HAMBI_1292	NA	NA	245	194
HAMBI0426	HAMBI_1299	NA	NA	12	8
HAMBI0426	HAMBI_1842	NA	NA	0	0
HAMBI0426	HAMBI_1896	NA	NA	1827	2535
HAMBI0426	HAMBI_1923	NA	NA	2046	1892
HAMBI0426	HAMBI_1972	NA	NA	3638	2019
HAMBI0426	HAMBI_1977	NA	NA	999	1108
HAMBI0426	HAMBI_1988	NA	NA	0	0
HAMBI0426	HAMBI_2159	NA	NA	26	36
HAMBI0426	HAMBI_2160	NA	NA	55	101
HAMBI0426	HAMBI_2164	NA	NA	0	0
HAMBI0426	HAMBI_2443	NA	NA	0	0
HAMBI0426	HAMBI_2494	NA	NA	186	258
HAMBI0426	HAMBI_2659	NA	NA	9490	13168
HAMBI0426	HAMBI_2792	NA	NA	0	0
HAMBI0426	HAMBI_3031	NA	NA	0	0
HAMBI0426	HAMBI_3237	NA	NA	0	0
HAMBI0427	HAMBI_0006	NA	NA	1	0
HAMBI0427	HAMBI_0097	NA	NA	0	0
HAMBI0427	HAMBI_0105	NA	NA	592	953
HAMBI0427	HAMBI_0262	NA	NA	0	0
HAMBI0427	HAMBI_0403	NA	NA	906	648
HAMBI0427	HAMBI_1279	NA	NA	22	20
HAMBI0427	HAMBI_1287	NA	NA	1388	1277
HAMBI0427	HAMBI_1292	NA	NA	4121	3791
HAMBI0427	HAMBI_1299	NA	NA	7	5
HAMBI0427	HAMBI_1842	NA	NA	0	0
HAMBI0427	HAMBI_1896	NA	NA	1408	2267
HAMBI0427	HAMBI_1923	NA	NA	2974	3192
HAMBI0427	HAMBI_1972	NA	NA	22399	14426
HAMBI0427	HAMBI_1977	NA	NA	3804	4900
HAMBI0427	HAMBI_1988	NA	NA	0	0
HAMBI0427	HAMBI_2159	NA	NA	0	0
HAMBI0427	HAMBI_2160	NA	NA	257	551
HAMBI0427	HAMBI_2164	NA	NA	0	0
HAMBI0427	HAMBI_2443	NA	NA	0	0
HAMBI0427	HAMBI_2494	NA	NA	0	0
HAMBI0427	HAMBI_2659	NA	NA	9576	15419
HAMBI0427	HAMBI_2792	NA	NA	0	0
HAMBI0427	HAMBI_3031	NA	NA	0	0
HAMBI0427	HAMBI_3237	NA	NA	0	0
HAMBI0428	HAMBI_0006	NA	NA	6	6
HAMBI0428	HAMBI_0097	NA	NA	0	0
HAMBI0428	HAMBI_0105	NA	NA	907	1648
HAMBI0428	HAMBI_0262	NA	NA	0	0
HAMBI0428	HAMBI_0403	NA	NA	2412	1947
HAMBI0428	HAMBI_1279	NA	NA	83	86
HAMBI0428	HAMBI_1287	NA	NA	4212	4373
HAMBI0428	HAMBI_1292	NA	NA	5884	6109
HAMBI0428	HAMBI_1299	NA	NA	20	18
HAMBI0428	HAMBI_1842	NA	NA	0	0
HAMBI0428	HAMBI_1896	NA	NA	1	1
HAMBI0428	HAMBI_1923	NA	NA	6695	8110
HAMBI0428	HAMBI_1972	NA	NA	32196	23401
HAMBI0428	HAMBI_1977	NA	NA	3169	4606
HAMBI0428	HAMBI_1988	NA	NA	0	0
HAMBI0428	HAMBI_2159	NA	NA	0	0
HAMBI0428	HAMBI_2160	NA	NA	3	7
HAMBI0428	HAMBI_2164	NA	NA	0	0
HAMBI0428	HAMBI_2443	NA	NA	0	0
HAMBI0428	HAMBI_2494	NA	NA	232	421
HAMBI0428	HAMBI_2659	NA	NA	6217	11297
HAMBI0428	HAMBI_2792	NA	NA	0	0
HAMBI0428	HAMBI_3031	NA	NA	0	0
HAMBI0428	HAMBI_3237	NA	NA	0	0
HAMBI0429	HAMBI_0006	NA	NA	13	11
HAMBI0429	HAMBI_0097	NA	NA	0	0
HAMBI0429	HAMBI_0105	NA	NA	1306	2026
HAMBI0429	HAMBI_0262	NA	NA	0	0
HAMBI0429	HAMBI_0403	NA	NA	1059	730
HAMBI0429	HAMBI_1279	NA	NA	37	32
HAMBI0429	HAMBI_1287	NA	NA	2658	2356
HAMBI0429	HAMBI_1292	NA	NA	9228	8182
HAMBI0429	HAMBI_1299	NA	NA	16	12
HAMBI0429	HAMBI_1842	NA	NA	0	0
HAMBI0429	HAMBI_1896	NA	NA	823	1277
HAMBI0429	HAMBI_1923	NA	NA	7240	7489
HAMBI0429	HAMBI_1972	NA	NA	18087	11225
HAMBI0429	HAMBI_1977	NA	NA	7379	9159
HAMBI0429	HAMBI_1988	NA	NA	0	0
HAMBI0429	HAMBI_2159	NA	NA	0	0
HAMBI0429	HAMBI_2160	NA	NA	324	670
HAMBI0429	HAMBI_2164	NA	NA	0	0
HAMBI0429	HAMBI_2443	NA	NA	0	0
HAMBI0429	HAMBI_2494	NA	NA	232	359
HAMBI0429	HAMBI_2659	NA	NA	8823	13690
HAMBI0429	HAMBI_2792	NA	NA	0	0
HAMBI0429	HAMBI_3031	NA	NA	0	0
HAMBI0429	HAMBI_3237	NA	NA	0	0
HAMBI0430	HAMBI_0006	NA	NA	11	10
HAMBI0430	HAMBI_0097	NA	NA	0	0
HAMBI0430	HAMBI_0105	NA	NA	1151	1861
HAMBI0430	HAMBI_0262	NA	NA	0	0
HAMBI0430	HAMBI_0403	NA	NA	1401	1007
HAMBI0430	HAMBI_1279	NA	NA	62	57
HAMBI0430	HAMBI_1287	NA	NA	2873	2655
HAMBI0430	HAMBI_1292	NA	NA	5137	4748
HAMBI0430	HAMBI_1299	NA	NA	26	21
HAMBI0430	HAMBI_1842	NA	NA	0	0
HAMBI0430	HAMBI_1896	NA	NA	1725	2790
HAMBI0430	HAMBI_1923	NA	NA	4633	4996
HAMBI0430	HAMBI_1972	NA	NA	28265	18289
HAMBI0430	HAMBI_1977	NA	NA	4510	5836
HAMBI0430	HAMBI_1988	NA	NA	0	0
HAMBI0430	HAMBI_2159	NA	NA	0	0
HAMBI0430	HAMBI_2160	NA	NA	1	2
HAMBI0430	HAMBI_2164	NA	NA	0	0
HAMBI0430	HAMBI_2443	NA	NA	0	0
HAMBI0430	HAMBI_2494	NA	NA	0	0
HAMBI0430	HAMBI_2659	NA	NA	12173	19691
HAMBI0430	HAMBI_2792	NA	NA	0	0
HAMBI0430	HAMBI_3031	NA	NA	0	0
HAMBI0430	HAMBI_3237	NA	NA	0	0
HAMBI0431	HAMBI_0006	NA	NA	5	4
HAMBI0431	HAMBI_0097	NA	NA	0	0
HAMBI0431	HAMBI_0105	NA	NA	1804	2568
HAMBI0431	HAMBI_0262	NA	NA	0	0
HAMBI0431	HAMBI_0403	NA	NA	359	227
HAMBI0431	HAMBI_1279	NA	NA	109	88
HAMBI0431	HAMBI_1287	NA	NA	16257	13228
HAMBI0431	HAMBI_1292	NA	NA	6964	5666
HAMBI0431	HAMBI_1299	NA	NA	34	24
HAMBI0431	HAMBI_1842	NA	NA	0	0
HAMBI0431	HAMBI_1896	NA	NA	4430	6308
HAMBI0431	HAMBI_1923	NA	NA	3725	3536
HAMBI0431	HAMBI_1972	NA	NA	10904	6210
HAMBI0431	HAMBI_1977	NA	NA	2979	3393
HAMBI0431	HAMBI_1988	NA	NA	0	0
HAMBI0431	HAMBI_2159	NA	NA	0	0
HAMBI0431	HAMBI_2160	NA	NA	691	1311
HAMBI0431	HAMBI_2164	NA	NA	0	0
HAMBI0431	HAMBI_2443	NA	NA	0	0
HAMBI0431	HAMBI_2494	NA	NA	57	81
HAMBI0431	HAMBI_2659	NA	NA	13370	19038
HAMBI0431	HAMBI_2792	NA	NA	0	0
HAMBI0431	HAMBI_3031	NA	NA	0	0
HAMBI0431	HAMBI_3237	NA	NA	0	0
HAMBI0432	HAMBI_0006	NA	NA	18	15
HAMBI0432	HAMBI_0097	NA	NA	0	0
HAMBI0432	HAMBI_0105	NA	NA	1815	2796
HAMBI0432	HAMBI_0262	NA	NA	0	0
HAMBI0432	HAMBI_0403	NA	NA	1494	1023
HAMBI0432	HAMBI_1279	NA	NA	75	66
HAMBI0432	HAMBI_1287	NA	NA	3820	3363
HAMBI0432	HAMBI_1292	NA	NA	12098	10651
HAMBI0432	HAMBI_1299	NA	NA	20	15
HAMBI0432	HAMBI_1842	NA	NA	0	0
HAMBI0432	HAMBI_1896	NA	NA	1396	2150
HAMBI0432	HAMBI_1923	NA	NA	6629	6808
HAMBI0432	HAMBI_1972	NA	NA	19420	11968
HAMBI0432	HAMBI_1977	NA	NA	6823	8409
HAMBI0432	HAMBI_1988	NA	NA	0	0
HAMBI0432	HAMBI_2159	NA	NA	0	0
HAMBI0432	HAMBI_2160	NA	NA	120	246
HAMBI0432	HAMBI_2164	NA	NA	0	0
HAMBI0432	HAMBI_2443	NA	NA	0	0
HAMBI0432	HAMBI_2494	NA	NA	0	0
HAMBI0432	HAMBI_2659	NA	NA	11490	17702
HAMBI0432	HAMBI_2792	NA	NA	0	0
HAMBI0432	HAMBI_3031	NA	NA	0	0
HAMBI0432	HAMBI_3237	NA	NA	0	0
HAMBI0433	HAMBI_0006	NA	NA	8	6
HAMBI0433	HAMBI_0097	NA	NA	0	0
HAMBI0433	HAMBI_0105	NA	NA	1415	2164
HAMBI0433	HAMBI_0262	NA	NA	0	0
HAMBI0433	HAMBI_0403	NA	NA	1079	733
HAMBI0433	HAMBI_1279	NA	NA	161	140
HAMBI0433	HAMBI_1287	NA	NA	20781	18163
HAMBI0433	HAMBI_1292	NA	NA	529	462
HAMBI0433	HAMBI_1299	NA	NA	62	47
HAMBI0433	HAMBI_1842	NA	NA	0	0
HAMBI0433	HAMBI_1896	NA	NA	2	3
HAMBI0433	HAMBI_1923	NA	NA	6712	6844
HAMBI0433	HAMBI_1972	NA	NA	10353	6334
HAMBI0433	HAMBI_1977	NA	NA	4930	6032
HAMBI0433	HAMBI_1988	NA	NA	0	0
HAMBI0433	HAMBI_2159	NA	NA	53	81
HAMBI0433	HAMBI_2160	NA	NA	568	1158
HAMBI0433	HAMBI_2164	NA	NA	136	166
HAMBI0433	HAMBI_2443	NA	NA	0	0
HAMBI0433	HAMBI_2494	NA	NA	22	33
HAMBI0433	HAMBI_2659	NA	NA	8378	12815
HAMBI0433	HAMBI_2792	NA	NA	0	0
HAMBI0433	HAMBI_3031	NA	NA	0	0
HAMBI0433	HAMBI_3237	NA	NA	0	0
HAMBI0434	HAMBI_0006	NA	NA	176	143
HAMBI0434	HAMBI_0097	NA	NA	0	0
HAMBI0434	HAMBI_0105	NA	NA	1820	2602
HAMBI0434	HAMBI_0262	NA	NA	0	0
HAMBI0434	HAMBI_0403	NA	NA	548	348
HAMBI0434	HAMBI_1279	NA	NA	111	90
HAMBI0434	HAMBI_1287	NA	NA	26146	21361
HAMBI0434	HAMBI_1292	NA	NA	1863	1522
HAMBI0434	HAMBI_1299	NA	NA	38	27
HAMBI0434	HAMBI_1842	NA	NA	0	0
HAMBI0434	HAMBI_1896	NA	NA	1401	2003
HAMBI0434	HAMBI_1923	NA	NA	5408	5154
HAMBI0434	HAMBI_1972	NA	NA	6501	3718
HAMBI0434	HAMBI_1977	NA	NA	6314	7222
HAMBI0434	HAMBI_1988	NA	NA	0	0
HAMBI0434	HAMBI_2159	NA	NA	25	35
HAMBI0434	HAMBI_2160	NA	NA	683	1302
HAMBI0434	HAMBI_2164	NA	NA	182	208
HAMBI0434	HAMBI_2443	NA	NA	0	0
HAMBI0434	HAMBI_2494	NA	NA	31	44
HAMBI0434	HAMBI_2659	NA	NA	12709	18171
HAMBI0434	HAMBI_2792	NA	NA	0	0
HAMBI0434	HAMBI_3031	NA	NA	0	0
HAMBI0434	HAMBI_3237	NA	NA	0	0
HAMBI0435	HAMBI_0006	NA	NA	6	4
HAMBI0435	HAMBI_0097	NA	NA	0	0
HAMBI0435	HAMBI_0105	NA	NA	2096	2943
HAMBI0435	HAMBI_0262	NA	NA	0	0
HAMBI0435	HAMBI_0403	NA	NA	557	347
HAMBI0435	HAMBI_1279	NA	NA	106	85
HAMBI0435	HAMBI_1287	NA	NA	23952	19221
HAMBI0435	HAMBI_1292	NA	NA	3086	2476
HAMBI0435	HAMBI_1299	NA	NA	28	19
HAMBI0435	HAMBI_1842	NA	NA	0	0
HAMBI0435	HAMBI_1896	NA	NA	308	432
HAMBI0435	HAMBI_1923	NA	NA	7276	6811
HAMBI0435	HAMBI_1972	NA	NA	6636	3727
HAMBI0435	HAMBI_1977	NA	NA	7040	7909
HAMBI0435	HAMBI_1988	NA	NA	0	0
HAMBI0435	HAMBI_2159	NA	NA	35	49
HAMBI0435	HAMBI_2160	NA	NA	554	1037
HAMBI0435	HAMBI_2164	NA	NA	236	265
HAMBI0435	HAMBI_2443	NA	NA	0	0
HAMBI0435	HAMBI_2494	NA	NA	19	26
HAMBI0435	HAMBI_2659	NA	NA	16266	22843
HAMBI0435	HAMBI_2792	NA	NA	0	0
HAMBI0435	HAMBI_3031	NA	NA	0	0
HAMBI0435	HAMBI_3237	NA	NA	0	0
HAMBI0436	HAMBI_0006	NA	NA	5	4
